Year,Month,Member State,Product,Begin Date,End Date,Price(€/100kg)
2006,Jul,Netherlands,Raw milk,01/07/2006,31/07/2006,25.49
2006,Jul,Austria,Raw milk,01/07/2006,31/07/2006,28.21
2006,Jul,Poland,Raw milk,01/07/2006,31/07/2006,23.93
2006,Jul,Portugal,Raw milk,01/07/2006,31/07/2006,26.2
2006,Jul,Slovenia,Raw milk,01/07/2006,31/07/2006,25.54
2006,Jul,Slovakia,Raw milk,01/07/2006,31/07/2006,23.73
2006,Jul,Finland,Raw milk,01/07/2006,31/07/2006,36.32
2006,Jul,Sweden,Raw milk,01/07/2006,31/07/2006,27.52
2006,Jul,UK up to 01/02/2020,Raw milk,01/07/2006,31/07/2006,24.23
2006,Aug,European Union,Raw milk,01/08/2006,31/08/2006,28.35
2006,Aug,European Union + UK,Raw milk,01/08/2006,31/08/2006,28.03
2006,Aug,Belgium,Raw milk,01/08/2006,31/08/2006,26.3
2006,Aug,Czechia,Raw milk,01/08/2006,31/08/2006,26.46
2006,Aug,Denmark,Raw milk,01/08/2006,31/08/2006,27.88
2006,Aug,Germany,Raw milk,01/08/2006,31/08/2006,26.7
2006,Aug,Estonia,Raw milk,01/08/2006,31/08/2006,23.94
2006,Aug,Ireland,Raw milk,01/08/2006,31/08/2006,27.7
2006,Aug,Greece,Raw milk,01/08/2006,31/08/2006,34.54
2006,Aug,Spain,Raw milk,01/08/2006,31/08/2006,29.13
2006,Aug,France,Raw milk,01/08/2006,31/08/2006,30.6
2006,Aug,Italy,Raw milk,01/08/2006,31/08/2006,32
2006,Aug,Cyprus,Raw milk,01/08/2006,31/08/2006,38.9
2006,Aug,Latvia,Raw milk,01/08/2006,31/08/2006,22.61
2006,Aug,Lithuania,Raw milk,01/08/2006,31/08/2006,18.61
2006,Aug,Luxembourg,Raw milk,01/08/2006,31/08/2006,29.69
2006,Aug,Hungary,Raw milk,01/08/2006,31/08/2006,22.08
2006,Aug,Netherlands,Raw milk,01/08/2006,31/08/2006,30.92
2006,Aug,Austria,Raw milk,01/08/2006,31/08/2006,29.05
2006,Aug,Poland,Raw milk,01/08/2006,31/08/2006,24.56
2006,Aug,Portugal,Raw milk,01/08/2006,31/08/2006,26.4
2006,Aug,Slovenia,Raw milk,01/08/2006,31/08/2006,25.8
2006,Aug,Slovakia,Raw milk,01/08/2006,31/08/2006,24.18
2006,Aug,Finland,Raw milk,01/08/2006,31/08/2006,37.38
2006,Aug,Sweden,Raw milk,01/08/2006,31/08/2006,27.98
2006,Aug,UK up to 01/02/2020,Raw milk,01/08/2006,31/08/2006,25.26
2006,Sep,European Union,Raw milk,01/09/2006,30/09/2006,28.89
2006,Sep,European Union + UK,Raw milk,01/09/2006,30/09/2006,28.64
2006,Sep,Belgium,Raw milk,01/09/2006,30/09/2006,27.6
2006,Sep,Czechia,Raw milk,01/09/2006,30/09/2006,26.11
2006,Sep,Denmark,Raw milk,01/09/2006,30/09/2006,28.95
2006,Sep,Germany,Raw milk,01/09/2006,30/09/2006,27.45
2006,Sep,Estonia,Raw milk,01/09/2006,30/09/2006,24.02
2006,Sep,Ireland,Raw milk,01/09/2006,30/09/2006,27.7
2006,Sep,Greece,Raw milk,01/09/2006,30/09/2006,34.54
2006,Sep,Spain,Raw milk,01/09/2006,30/09/2006,29.6
2006,Sep,France,Raw milk,01/09/2006,30/09/2006,31.45
2006,Sep,Italy,Raw milk,01/09/2006,30/09/2006,32
2006,Sep,Cyprus,Raw milk,01/09/2006,30/09/2006,38.88
2006,Sep,Latvia,Raw milk,01/09/2006,30/09/2006,22.82
2006,Sep,Lithuania,Raw milk,01/09/2006,30/09/2006,19.52
2006,Sep,Luxembourg,Raw milk,01/09/2006,30/09/2006,31.26
2006,Sep,Hungary,Raw milk,01/09/2006,30/09/2006,22.2
2006,Sep,Netherlands,Raw milk,01/09/2006,30/09/2006,30.92
2006,Sep,Austria,Raw milk,01/09/2006,30/09/2006,29.72
2006,Sep,Poland,Raw milk,01/09/2006,30/09/2006,24.61
2006,Sep,Portugal,Raw milk,01/09/2006,30/09/2006,26.4
2006,Sep,Slovenia,Raw milk,01/09/2006,30/09/2006,26.41
2006,Sep,Slovakia,Raw milk,01/09/2006,30/09/2006,24.74
2006,Sep,Finland,Raw milk,01/09/2006,30/09/2006,38.9
2006,Sep,Sweden,Raw milk,01/09/2006,30/09/2006,29.07
2006,Sep,UK up to 01/02/2020,Raw milk,01/09/2006,30/09/2006,26.47
2006,Oct,European Union,Raw milk,01/10/2006,31/10/2006,29.32
2006,Oct,European Union + UK,Raw milk,01/10/2006,31/10/2006,29.1
2006,Oct,Belgium,Raw milk,01/10/2006,31/10/2006,28.57
2006,Oct,Czechia,Raw milk,01/10/2006,31/10/2006,26.4
2006,Oct,Denmark,Raw milk,01/10/2006,31/10/2006,29.36
2006,Oct,Germany,Raw milk,01/10/2006,31/10/2006,28
2006,Oct,Estonia,Raw milk,01/10/2006,31/10/2006,24.46
2006,Oct,Ireland,Raw milk,01/10/2006,31/10/2006,27.7
2006,Oct,Greece,Raw milk,01/10/2006,31/10/2006,34.96
2006,Oct,Spain,Raw milk,01/10/2006,31/10/2006,30.06
2006,Oct,France,Raw milk,01/10/2006,31/10/2006,31.28
2006,Oct,Italy,Raw milk,01/10/2006,31/10/2006,32
2006,Oct,Cyprus,Raw milk,01/10/2006,31/10/2006,40.55
2006,Oct,Latvia,Raw milk,01/10/2006,31/10/2006,23.19
2006,Oct,Lithuania,Raw milk,01/10/2006,31/10/2006,20.8
2006,Oct,Luxembourg,Raw milk,01/10/2006,31/10/2006,32.39
2006,Oct,Hungary,Raw milk,01/10/2006,31/10/2006,23.7
2006,Oct,Netherlands,Raw milk,01/10/2006,31/10/2006,30.78
2006,Oct,Austria,Raw milk,01/10/2006,31/10/2006,31
2006,Oct,Poland,Raw milk,01/10/2006,31/10/2006,25.48
2006,Oct,Portugal,Raw milk,01/10/2006,31/10/2006,27.4
2006,Oct,Slovenia,Raw milk,01/10/2006,31/10/2006,26.92
2006,Oct,Slovakia,Raw milk,01/10/2006,31/10/2006,25.3
2006,Oct,Finland,Raw milk,01/10/2006,31/10/2006,39.61
2006,Oct,Sweden,Raw milk,01/10/2006,31/10/2006,29.43
2006,Oct,UK up to 01/02/2020,Raw milk,01/10/2006,31/10/2006,27.2
2006,Nov,European Union,Raw milk,01/11/2006,30/11/2006,29.68
2006,Nov,European Union + UK,Raw milk,01/11/2006,30/11/2006,29.44
2006,Nov,Belgium,Raw milk,01/11/2006,30/11/2006,29.27
2006,Nov,Czechia,Raw milk,01/11/2006,30/11/2006,26.82
2006,Nov,Denmark,Raw milk,01/11/2006,30/11/2006,29.65
2006,Nov,Germany,Raw milk,01/11/2006,30/11/2006,28
2006,Nov,Estonia,Raw milk,01/11/2006,30/11/2006,24.82
2006,Nov,Ireland,Raw milk,01/11/2006,30/11/2006,27.7
2006,Nov,Greece,Raw milk,01/11/2006,30/11/2006,35.03
2006,Nov,Spain,Raw milk,01/11/2006,30/11/2006,30.43
2006,Nov,France,Raw milk,01/11/2006,30/11/2006,31.27
2006,Nov,Italy,Raw milk,01/11/2006,30/11/2006,32
2006,Nov,Cyprus,Raw milk,01/11/2006,30/11/2006,40.86
2006,Nov,Latvia,Raw milk,01/11/2006,30/11/2006,23.7
2006,Nov,Lithuania,Raw milk,01/11/2006,30/11/2006,21.6
2006,Nov,Luxembourg,Raw milk,01/11/2006,30/11/2006,33.35
2006,Nov,Hungary,Raw milk,01/11/2006,30/11/2006,25.19
2006,Nov,Netherlands,Raw milk,01/11/2006,30/11/2006,30.78
2006,Nov,Austria,Raw milk,01/11/2006,30/11/2006,32
2006,Nov,Poland,Raw milk,01/11/2006,30/11/2006,26.66
2006,Nov,Portugal,Raw milk,01/11/2006,30/11/2006,28.6
2006,Nov,Slovenia,Raw milk,01/11/2006,30/11/2006,27.21
2006,Nov,Slovakia,Raw milk,01/11/2006,30/11/2006,26.22
2006,Nov,Finland,Raw milk,01/11/2006,30/11/2006,39.93
2006,Nov,Sweden,Raw milk,01/11/2006,30/11/2006,29.77
2006,Nov,UK up to 01/02/2020,Raw milk,01/11/2006,30/11/2006,27.41
2006,Dec,European Union,Raw milk,01/12/2006,31/12/2006,29.23
2006,Dec,European Union + UK,Raw milk,01/12/2006,31/12/2006,28.99
2006,Dec,Belgium,Raw milk,01/12/2006,31/12/2006,29.01
2006,Dec,Czechia,Raw milk,01/12/2006,31/12/2006,27.2
2006,Dec,Denmark,Raw milk,01/12/2006,31/12/2006,29.24
2006,Dec,Germany,Raw milk,01/12/2006,31/12/2006,27.75
2006,Dec,Estonia,Raw milk,01/12/2006,31/12/2006,24.38
2006,Dec,Ireland,Raw milk,01/12/2006,31/12/2006,29.1
2006,Dec,Greece,Raw milk,01/12/2006,31/12/2006,35.21
2006,Dec,Spain,Raw milk,01/12/2006,31/12/2006,30.57
2006,Dec,France,Raw milk,01/12/2006,31/12/2006,30.48
2006,Dec,Italy,Raw milk,01/12/2006,31/12/2006,32
2006,Dec,Cyprus,Raw milk,01/12/2006,31/12/2006,41.11
2006,Dec,Latvia,Raw milk,01/12/2006,31/12/2006,24.02
2006,Dec,Lithuania,Raw milk,01/12/2006,31/12/2006,21.79
2006,Dec,Luxembourg,Raw milk,01/12/2006,31/12/2006,33.17
2006,Dec,Hungary,Raw milk,01/12/2006,31/12/2006,25.63
2006,Dec,Netherlands,Raw milk,01/12/2006,31/12/2006,27.66
2006,Dec,Austria,Raw milk,01/12/2006,31/12/2006,32.72
2006,Dec,Poland,Raw milk,01/12/2006,31/12/2006,26.81
2006,Dec,Portugal,Raw milk,01/12/2006,31/12/2006,29.1
2006,Dec,Slovenia,Raw milk,01/12/2006,31/12/2006,27.27
2006,Dec,Slovakia,Raw milk,01/12/2006,31/12/2006,27.06
2006,Dec,Finland,Raw milk,01/12/2006,31/12/2006,38.27
2006,Dec,Sweden,Raw milk,01/12/2006,31/12/2006,30.16
2006,Dec,UK up to 01/02/2020,Raw milk,01/12/2006,31/12/2006,27.02
2005,Jan,European Union,Raw milk,01/01/2005,31/01/2005,30.13
2005,Jan,European Union + UK,Raw milk,01/01/2005,31/01/2005,29.69
2005,Jan,Belgium,Raw milk,01/01/2005,31/01/2005,29.44
2005,Jan,Czechia,Raw milk,01/01/2005,31/01/2005,27.05
2005,Jan,Denmark,Raw milk,01/01/2005,31/01/2005,29.03
2005,Jan,Germany,Raw milk,01/01/2005,31/01/2005,29.53
2005,Jan,Estonia,Raw milk,01/01/2005,31/01/2005,25.8
2005,Jan,Ireland,Raw milk,01/01/2005,31/01/2005,29.45
2005,Jan,Greece,Raw milk,01/01/2005,31/01/2005,37.04
2005,Jan,Spain,Raw milk,01/01/2005,31/01/2005,31.61
2005,Jan,France,Raw milk,01/01/2005,31/01/2005,32.16
2005,Jan,Italy,Raw milk,01/01/2005,31/01/2005,34.34
2005,Jan,Cyprus,Raw milk,01/01/2005,31/01/2005,39.86
2005,Jan,Latvia,Raw milk,01/01/2005,31/01/2005,18.85
2005,Jan,Lithuania,Raw milk,01/01/2005,31/01/2005,20.6
2005,Jan,Luxembourg,Raw milk,01/01/2005,31/01/2005,33.19
2005,Jan,Hungary,Raw milk,01/01/2005,31/01/2005,26.86
2005,Jan,Netherlands,Raw milk,01/01/2005,31/01/2005,28.31
2005,Jan,Poland,Raw milk,01/01/2005,31/01/2005,25.6
2005,Jan,Portugal,Raw milk,01/01/2005,31/01/2005,30.2
2005,Jan,Slovenia,Raw milk,01/01/2005,31/01/2005,26.44
2005,Jan,Slovakia,Raw milk,01/01/2005,31/01/2005,25.07
2005,Jan,Finland,Raw milk,01/01/2005,31/01/2005,34.42
2005,Jan,Sweden,Raw milk,01/01/2005,31/01/2005,31.63
2005,Jan,UK up to 01/02/2020,Raw milk,01/01/2005,31/01/2005,26.04
2005,Feb,European Union,Raw milk,01/02/2005,28/02/2005,29.86
2005,Feb,European Union + UK,Raw milk,01/02/2005,28/02/2005,29.42
2005,Feb,Belgium,Raw milk,01/02/2005,28/02/2005,28.33
2005,Feb,Czechia,Raw milk,01/02/2005,28/02/2005,27.4
2005,Feb,Denmark,Raw milk,01/02/2005,28/02/2005,29.02
2005,Feb,Germany,Raw milk,01/02/2005,28/02/2005,29.15
2005,Feb,Estonia,Raw milk,01/02/2005,28/02/2005,25.81
2005,Feb,Ireland,Raw milk,01/02/2005,28/02/2005,28.83
2005,Feb,Greece,Raw milk,01/02/2005,28/02/2005,37.24
2005,Feb,Spain,Raw milk,01/02/2005,28/02/2005,31.24
2005,Feb,France,Raw milk,01/02/2005,28/02/2005,31.57
2005,Feb,Italy,Raw milk,01/02/2005,28/02/2005,34.34
2005,Feb,Cyprus,Raw milk,01/02/2005,28/02/2005,39.86
2005,Feb,Latvia,Raw milk,01/02/2005,28/02/2005,18.63
2005,Feb,Lithuania,Raw milk,01/02/2005,28/02/2005,20.9
2005,Feb,Luxembourg,Raw milk,01/02/2005,28/02/2005,31.99
2005,Feb,Hungary,Raw milk,01/02/2005,28/02/2005,27.29
2005,Feb,Netherlands,Raw milk,01/02/2005,28/02/2005,27.97
2005,Feb,Austria,Raw milk,01/02/2005,28/02/2005,30.28
2005,Feb,Poland,Raw milk,01/02/2005,28/02/2005,26.2
2005,Feb,Portugal,Raw milk,01/02/2005,28/02/2005,30.2
2005,Feb,Slovenia,Raw milk,01/02/2005,28/02/2005,26.59
2005,Feb,Slovakia,Raw milk,01/02/2005,28/02/2005,25.57
2005,Feb,Finland,Raw milk,01/02/2005,28/02/2005,34.05
2005,Feb,Sweden,Raw milk,01/02/2005,28/02/2005,31.39
2005,Feb,UK up to 01/02/2020,Raw milk,01/02/2005,28/02/2005,25.82
2005,Mar,European Union,Raw milk,01/03/2005,31/03/2005,29.07
2005,Mar,European Union + UK,Raw milk,01/03/2005,31/03/2005,28.73
2005,Mar,Belgium,Raw milk,01/03/2005,31/03/2005,27.75
2005,Mar,Czechia,Raw milk,01/03/2005,31/03/2005,27.6
2005,Mar,Denmark,Raw milk,01/03/2005,31/03/2005,29.01
2005,Mar,Germany,Raw milk,01/03/2005,31/03/2005,28.82
2005,Mar,Estonia,Raw milk,01/03/2005,31/03/2005,25.98
2005,Mar,Ireland,Raw milk,01/03/2005,31/03/2005,27.8
2005,Mar,Greece,Raw milk,01/03/2005,31/03/2005,37
2005,Mar,Spain,Raw milk,01/03/2005,31/03/2005,30.81
2005,Mar,France,Raw milk,01/03/2005,31/03/2005,29.98
2005,Mar,Italy,Raw milk,01/03/2005,31/03/2005,34.34
2005,Mar,Cyprus,Raw milk,01/03/2005,31/03/2005,39.16
2005,Mar,Latvia,Raw milk,01/03/2005,31/03/2005,19.02
2005,Mar,Lithuania,Raw milk,01/03/2005,31/03/2005,20.9
2005,Mar,Luxembourg,Raw milk,01/03/2005,31/03/2005,30.75
2005,Mar,Hungary,Raw milk,01/03/2005,31/03/2005,26.89
2005,Mar,Netherlands,Raw milk,01/03/2005,31/03/2005,26.23
2005,Mar,Austria,Raw milk,01/03/2005,31/03/2005,30.17
2005,Mar,Poland,Raw milk,01/03/2005,31/03/2005,25.4
2005,Mar,Portugal,Raw milk,01/03/2005,31/03/2005,28.5
2005,Mar,Slovenia,Raw milk,01/03/2005,31/03/2005,26.5
2005,Mar,Slovakia,Raw milk,01/03/2005,31/03/2005,25.4
2005,Mar,Finland,Raw milk,01/03/2005,31/03/2005,31.23
2005,Mar,Sweden,Raw milk,01/03/2005,31/03/2005,31.38
2005,Mar,UK up to 01/02/2020,Raw milk,01/03/2005,31/03/2005,25.9
2005,Apr,European Union,Raw milk,01/04/2005,30/04/2005,28.02
2005,Apr,European Union + UK,Raw milk,01/04/2005,30/04/2005,27.74
2005,Apr,Belgium,Raw milk,01/04/2005,30/04/2005,26.07
2005,Apr,Czechia,Raw milk,01/04/2005,30/04/2005,27.05
2005,Apr,Denmark,Raw milk,01/04/2005,30/04/2005,28.72
2005,Apr,Germany,Raw milk,01/04/2005,30/04/2005,27.9
2005,Apr,Estonia,Raw milk,01/04/2005,30/04/2005,25.55
2005,Apr,Ireland,Raw milk,01/04/2005,30/04/2005,27.39
2005,Apr,Greece,Raw milk,01/04/2005,30/04/2005,37.12
2005,Apr,Spain,Raw milk,01/04/2005,30/04/2005,30.48
2005,Apr,France,Raw milk,01/04/2005,30/04/2005,27.79
2005,Apr,Italy,Raw milk,01/04/2005,30/04/2005,33.57
2005,Apr,Cyprus,Raw milk,01/04/2005,30/04/2005,38.92
2005,Apr,Latvia,Raw milk,01/04/2005,30/04/2005,19.95
2005,Apr,Lithuania,Raw milk,01/04/2005,30/04/2005,19.9
2005,Apr,Luxembourg,Raw milk,01/04/2005,30/04/2005,29.19
2005,Apr,Hungary,Raw milk,01/04/2005,30/04/2005,25.86
2005,Apr,Netherlands,Raw milk,01/04/2005,30/04/2005,26.27
2005,Apr,Austria,Raw milk,01/04/2005,30/04/2005,28.77
2005,Apr,Poland,Raw milk,01/04/2005,30/04/2005,24
2005,Apr,Portugal,Raw milk,01/04/2005,30/04/2005,27.94
2005,Apr,Slovenia,Raw milk,01/04/2005,30/04/2005,26.25
2005,Apr,Slovakia,Raw milk,01/04/2005,30/04/2005,24.29
2005,Apr,Finland,Raw milk,01/04/2005,30/04/2005,31.08
2005,Apr,Sweden,Raw milk,01/04/2005,30/04/2005,29.14
2005,Apr,UK up to 01/02/2020,Raw milk,01/04/2005,30/04/2005,25.36
2005,May,European Union,Raw milk,01/05/2005,31/05/2005,27.71
2005,May,European Union + UK,Raw milk,01/05/2005,31/05/2005,27.39
2005,May,Belgium,Raw milk,01/05/2005,31/05/2005,25.84
2005,May,Czechia,Raw milk,01/05/2005,31/05/2005,26.81
2005,May,Denmark,Raw milk,01/05/2005,31/05/2005,28.75
2005,May,Germany,Raw milk,01/05/2005,31/05/2005,27.44
2005,May,Estonia,Raw milk,01/05/2005,31/05/2005,25.32
2005,May,Ireland,Raw milk,01/05/2005,31/05/2005,27.18
2005,May,Greece,Raw milk,01/05/2005,31/05/2005,37.02
2005,May,Spain,Raw milk,01/05/2005,31/05/2005,30.23
2005,May,France,Raw milk,01/05/2005,31/05/2005,27.35
2005,May,Italy,Raw milk,01/05/2005,31/05/2005,33.57
2005,May,Cyprus,Raw milk,01/05/2005,31/05/2005,37.9
2005,May,Latvia,Raw milk,01/05/2005,31/05/2005,20.23
2005,May,Lithuania,Raw milk,01/05/2005,31/05/2005,18.9
2005,May,Luxembourg,Raw milk,01/05/2005,31/05/2005,28.43
2005,May,Hungary,Raw milk,01/05/2005,31/05/2005,24.63
2005,May,Netherlands,Raw milk,01/05/2005,31/05/2005,26.27
2005,May,Austria,Raw milk,01/05/2005,31/05/2005,27.85
2005,May,Poland,Raw milk,01/05/2005,31/05/2005,23.73
2005,May,Portugal,Raw milk,01/05/2005,31/05/2005,27.6
2005,May,Slovenia,Raw milk,01/05/2005,31/05/2005,26.03
2005,May,Slovakia,Raw milk,01/05/2005,31/05/2005,24.33
2005,May,Finland,Raw milk,01/05/2005,31/05/2005,30.73
2005,May,Sweden,Raw milk,01/05/2005,31/05/2005,28.94
2005,May,UK up to 01/02/2020,Raw milk,01/05/2005,31/05/2005,24.76
2005,Jun,European Union,Raw milk,01/06/2005,30/06/2005,27.74
2005,Jun,European Union + UK,Raw milk,01/06/2005,30/06/2005,27.45
2005,Jun,Belgium,Raw milk,01/06/2005,30/06/2005,25.49
2005,Jun,Czechia,Raw milk,01/06/2005,30/06/2005,26.84
2005,Jun,Denmark,Raw milk,01/06/2005,30/06/2005,28.75
2005,Jun,Germany,Raw milk,01/06/2005,30/06/2005,27.26
2005,Jun,Estonia,Raw milk,01/06/2005,30/06/2005,25.21
2005,Jun,Ireland,Raw milk,01/06/2005,30/06/2005,26.98
2005,Jun,Greece,Raw milk,01/06/2005,30/06/2005,35
2005,Jun,Spain,Raw milk,01/06/2005,30/06/2005,29.84
2005,Jun,France,Raw milk,01/06/2005,30/06/2005,27.89
2005,Jun,Italy,Raw milk,01/06/2005,30/06/2005,33.57
2005,Jun,Cyprus,Raw milk,01/06/2005,30/06/2005,39.18
2005,Jun,Latvia,Raw milk,01/06/2005,30/06/2005,21.97
2005,Jun,Lithuania,Raw milk,01/06/2005,30/06/2005,18.37
2005,Jun,Luxembourg,Raw milk,01/06/2005,30/06/2005,28
2005,Jun,Hungary,Raw milk,01/06/2005,30/06/2005,24.29
2005,Jun,Netherlands,Raw milk,01/06/2005,30/06/2005,26.27
2005,Jun,Austria,Raw milk,01/06/2005,30/06/2005,27.71
2005,Jun,Poland,Raw milk,01/06/2005,30/06/2005,23.96
2005,Jun,Portugal,Raw milk,01/06/2005,30/06/2005,27.29
2005,Jun,Slovenia,Raw milk,01/06/2005,30/06/2005,25.88
2005,Jun,Slovakia,Raw milk,01/06/2005,30/06/2005,24.38
2005,Jun,Finland,Raw milk,01/06/2005,30/06/2005,31.37
2005,Jun,Sweden,Raw milk,01/06/2005,30/06/2005,28.81
2005,Jun,UK up to 01/02/2020,Raw milk,01/06/2005,30/06/2005,25.03
2005,Jul,European Union,Raw milk,01/07/2005,31/07/2005,28.09
2005,Jul,European Union + UK,Raw milk,01/07/2005,31/07/2005,27.98
2005,Jul,Belgium,Raw milk,01/07/2005,31/07/2005,25.47
2005,Jul,Czechia,Raw milk,01/07/2005,31/07/2005,26.36
2005,Jul,Denmark,Raw milk,01/07/2005,31/07/2005,28.7
2005,Jul,Germany,Raw milk,01/07/2005,31/07/2005,27.36
2005,Jul,Estonia,Raw milk,01/07/2005,31/07/2005,25.04
2005,Jul,Ireland,Raw milk,01/07/2005,31/07/2005,26.88
2005,Jul,Spain,Raw milk,01/07/2005,31/07/2005,29.76
2005,Jul,France,Raw milk,01/07/2005,31/07/2005,29.47
2005,Jul,Italy,Raw milk,01/07/2005,31/07/2005,33.57
2005,Jul,Cyprus,Raw milk,01/07/2005,31/07/2005,40.32
2005,Jul,Latvia,Raw milk,01/07/2005,31/07/2005,21.85
2005,Jul,Lithuania,Raw milk,01/07/2005,31/07/2005,17.9
2005,Jul,Luxembourg,Raw milk,01/07/2005,31/07/2005,28.4
2005,Jul,Hungary,Raw milk,01/07/2005,31/07/2005,24.09
2005,Jul,Netherlands,Raw milk,01/07/2005,31/07/2005,26.44
2005,Jul,Austria,Raw milk,01/07/2005,31/07/2005,27.68
2005,Jul,Poland,Raw milk,01/07/2005,31/07/2005,23.57
2005,Jul,Portugal,Raw milk,01/07/2005,31/07/2005,27.15
2005,Jul,Slovenia,Raw milk,01/07/2005,31/07/2005,25.46
2005,Jul,Slovakia,Raw milk,01/07/2005,31/07/2005,23.85
2005,Jul,Finland,Raw milk,01/07/2005,31/07/2005,34.98
2005,Jul,Sweden,Raw milk,01/07/2005,31/07/2005,28.11
2005,Jul,UK up to 01/02/2020,Raw milk,01/07/2005,31/07/2005,27.05
2005,Aug,European Union,Raw milk,01/08/2005,31/08/2005,29.36
2005,Aug,European Union + UK,Raw milk,01/08/2005,31/08/2005,29.08
2005,Aug,Belgium,Raw milk,01/08/2005,31/08/2005,26.8
2005,Aug,Czechia,Raw milk,01/08/2005,31/08/2005,26.88
2005,Aug,Denmark,Raw milk,01/08/2005,31/08/2005,28.69
2005,Aug,Germany,Raw milk,01/08/2005,31/08/2005,28.03
2005,Aug,Estonia,Raw milk,01/08/2005,31/08/2005,25.11
2005,Aug,Ireland,Raw milk,01/08/2005,31/08/2005,27.39
2005,Aug,Greece,Raw milk,01/08/2005,31/08/2005,35.12
2005,Aug,Spain,Raw milk,01/08/2005,31/08/2005,29.71
2005,Aug,France,Raw milk,01/08/2005,31/08/2005,31.92
2005,Aug,Italy,Raw milk,01/08/2005,31/08/2005,33.57
2005,Aug,Cyprus,Raw milk,01/08/2005,31/08/2005,40.32
2005,Aug,Latvia,Raw milk,01/08/2005,31/08/2005,21.91
2005,Aug,Lithuania,Raw milk,01/08/2005,31/08/2005,18.24
2005,Aug,Luxembourg,Raw milk,01/08/2005,31/08/2005,29.78
2005,Aug,Netherlands,Raw milk,01/08/2005,31/08/2005,31.8
2005,Aug,Austria,Raw milk,01/08/2005,31/08/2005,28.27
2005,Aug,Poland,Raw milk,01/08/2005,31/08/2005,23.82
2005,Aug,Portugal,Raw milk,01/08/2005,31/08/2005,27.5
2005,Aug,Slovenia,Raw milk,01/08/2005,31/08/2005,25.58
2005,Aug,Slovakia,Raw milk,01/08/2005,31/08/2005,23.89
2005,Aug,Finland,Raw milk,01/08/2005,31/08/2005,36.13
2005,Aug,Sweden,Raw milk,01/08/2005,31/08/2005,28.36
2005,Aug,UK up to 01/02/2020,Raw milk,01/08/2005,31/08/2005,26.71
2005,Sep,European Union,Raw milk,01/09/2005,30/09/2005,29.93
2005,Sep,European Union + UK,Raw milk,01/09/2005,30/09/2005,29.76
2005,Sep,Belgium,Raw milk,01/09/2005,30/09/2005,27.78
2005,Sep,Czechia,Raw milk,01/09/2005,30/09/2005,27.2
2005,Sep,Denmark,Raw milk,01/09/2005,30/09/2005,28.7
2005,Sep,Germany,Raw milk,01/09/2005,30/09/2005,28.77
2005,Sep,Ireland,Raw milk,01/09/2005,30/09/2005,28.32
2005,Sep,Greece,Raw milk,01/09/2005,30/09/2005,35.26
2005,Sep,Spain,Raw milk,01/09/2005,30/09/2005,30.07
2005,Sep,France,Raw milk,01/09/2005,30/09/2005,32.61
2005,Sep,Italy,Raw milk,01/09/2005,30/09/2005,33.57
2005,Sep,Cyprus,Raw milk,01/09/2005,30/09/2005,40.5
2005,Sep,Latvia,Raw milk,01/09/2005,30/09/2005,22.25
2005,Sep,Lithuania,Raw milk,01/09/2005,30/09/2005,19.29
2005,Sep,Luxembourg,Raw milk,01/09/2005,30/09/2005,31.15
2005,Sep,Hungary,Raw milk,01/09/2005,30/09/2005,24.66
2005,Sep,Netherlands,Raw milk,01/09/2005,30/09/2005,31.8
2005,Sep,Austria,Raw milk,01/09/2005,30/09/2005,28.77
2005,Sep,Poland,Raw milk,01/09/2005,30/09/2005,24.97
2005,Sep,Portugal,Raw milk,01/09/2005,30/09/2005,28.5
2005,Sep,Slovenia,Raw milk,01/09/2005,30/09/2005,25.88
2005,Sep,Slovakia,Raw milk,01/09/2005,30/09/2005,24.37
2005,Sep,Finland,Raw milk,01/09/2005,30/09/2005,37.8
2005,Sep,Sweden,Raw milk,01/09/2005,30/09/2005,29.06
2005,Sep,UK up to 01/02/2020,Raw milk,01/09/2005,30/09/2005,28.3
2005,Oct,European Union,Raw milk,01/10/2005,31/10/2005,30.39
2005,Oct,European Union + UK,Raw milk,01/10/2005,31/10/2005,30.23
2005,Oct,Belgium,Raw milk,01/10/2005,31/10/2005,29.23
2005,Oct,Czechia,Raw milk,01/10/2005,31/10/2005,26.91
2005,Oct,Denmark,Raw milk,01/10/2005,31/10/2005,29.75
2005,Oct,Germany,Raw milk,01/10/2005,31/10/2005,29.69
2005,Oct,Estonia,Raw milk,01/10/2005,31/10/2005,25.26
2005,Oct,Ireland,Raw milk,01/10/2005,31/10/2005,30.69
2005,Oct,Greece,Raw milk,01/10/2005,31/10/2005,35.26
2005,Oct,Spain,Raw milk,01/10/2005,31/10/2005,30.04
2005,Oct,France,Raw milk,01/10/2005,31/10/2005,32.38
2005,Oct,Italy,Raw milk,01/10/2005,31/10/2005,33.57
2005,Oct,Cyprus,Raw milk,01/10/2005,31/10/2005,40.79
2005,Oct,Latvia,Raw milk,01/10/2005,31/10/2005,22.89
2005,Oct,Lithuania,Raw milk,01/10/2005,31/10/2005,20.48
2005,Oct,Luxembourg,Raw milk,01/10/2005,31/10/2005,32.53
2005,Oct,Hungary,Raw milk,01/10/2005,31/10/2005,24.99
2005,Oct,Netherlands,Raw milk,01/10/2005,31/10/2005,31.8
2005,Oct,Austria,Raw milk,01/10/2005,31/10/2005,30.55
